Failed to create secure directory (/run/user/1766203/pulse): No such file or directory
Failed to create secure directory (/run/user/1766203/pulse): No such file or directory
ALSA lib pulse.c:243:(pulse_connect) PulseAudio: Unable to connect: Connection refused

pygame 2.0.1 (SDL 2.0.14, Python 3.7.10)
Game 3988 Score 20 Record: 41
Game 3989 Score 16 Record: 41
Game 3990 Score 12 Record: 41
Game 3991 Score 3 Record: 41
Game 3992 Score 16 Record: 41
Game 3993 Score 12 Record: 41
Game 3994 Score 17 Record: 41
Game 3995 Score 11 Record: 41
Game 3996 Score 18 Record: 41
Game 3997 Score 19 Record: 41
Game 3998 Score 8 Record: 41
Game 3999 Score 13 Record: 41
Game 4000 Score 18 Record: 41
Game 4001 Score 13 Record: 41
Game 4002 Score 11 Record: 41
Game 4003 Score 12 Record: 41
Game 4004 Score 4 Record: 41
Game 4005 Score 17 Record: 41
Game 4006 Score 11 Record: 41
Game 4007 Score 12 Record: 41
Game 4008 Score 8 Record: 41
Game 4009 Score 9 Record: 41
Game 4010 Score 12 Record: 41
Game 4011 Score 7 Record: 41
Game 4012 Score 11 Record: 41
Game 4013 Score 11 Record: 41
Game 4014 Score 17 Record: 41
Game 4015 Score 29 Record: 41
Game 4016 Score 12 Record: 41
Game 4017 Score 8 Record: 41
Game 4018 Score 17 Record: 41
Game 4019 Score 19 Record: 41
Game 4020 Score 10 Record: 41
Game 4021 Score 13 Record: 41
Game 4022 Score 23 Record: 41
Game 4023 Score 26 Record: 41
Game 4024 Score 17 Record: 41
Game 4025 Score 14 Record: 41
Game 4026 Score 19 Record: 41
Game 4027 Score 14 Record: 41
Game 4028 Score 11 Record: 41
Game 4029 Score 33 Record: 41
Game 4030 Score 21 Record: 41
Game 4031 Score 11 Record: 41
Game 4032 Score 9 Record: 41
Game 4033 Score 24 Record: 41
Game 4034 Score 29 Record: 41
Game 4035 Score 15 Record: 41
Game 4036 Score 13 Record: 41
Game 4037 Score 17 Record: 41
Game 4038 Score 31 Record: 41
Game 4039 Score 9 Record: 41
Game 4040 Score 5 Record: 41
Game 4041 Score 22 Record: 41
Game 4042 Score 23 Record: 41
Game 4043 Score 18 Record: 41
Game 4044 Score 12 Record: 41
Game 4045 Score 11 Record: 41
Game 4046 Score 15 Record: 41
Game 4047 Score 13 Record: 41
Game 4048 Score 18 Record: 41
Game 4049 Score 13 Record: 41
Game 4050 Score 13 Record: 41
Game 4051 Score 5 Record: 41
Game 4052 Score 19 Record: 41
Game 4053 Score 24 Record: 41
Game 4054 Score 9 Record: 41
Game 4055 Score 19 Record: 41
Game 4056 Score 13 Record: 41
Game 4057 Score 15 Record: 41
Game 4058 Score 21 Record: 41
Game 4059 Score 25 Record: 41
Game 4060 Score 29 Record: 41
Game 4061 Score 11 Record: 41
Game 4062 Score 11 Record: 41
Game 4063 Score 16 Record: 41
Game 4064 Score 20 Record: 41
Game 4065 Score 21 Record: 41
Game 4066 Score 20 Record: 41
Game 4067 Score 19 Record: 41
Game 4068 Score 13 Record: 41
Game 4069 Score 14 Record: 41
Game 4070 Score 5 Record: 41
Game 4071 Score 9 Record: 41
Game 4072 Score 27 Record: 41
Game 4073 Score 14 Record: 41
Game 4074 Score 19 Record: 41
Game 4075 Score 13 Record: 41
Game 4076 Score 26 Record: 41
Game 4077 Score 30 Record: 41
Game 4078 Score 10 Record: 41
Game 4079 Score 8 Record: 41
Game 4080 Score 20 Record: 41
Game 4081 Score 23 Record: 41
Game 4082 Score 15 Record: 41
Game 4083 Score 32 Record: 41
Game 4084 Score 16 Record: 41
Game 4085 Score 15 Record: 41
Game 4086 Score 14 Record: 41
Game 4087 Score 21 Record: 41
Game 4088 Score 21 Record: 41
Game 4089 Score 21 Record: 41
Game 4090 Score 12 Record: 41
Game 4091 Score 12 Record: 41
Game 4092 Score 17 Record: 41
Game 4093 Score 8 Record: 41
Game 4094 Score 7 Record: 41
Game 4095 Score 23 Record: 41
Game 4096 Score 17 Record: 41
Game 4097 Score 16 Record: 41
Game 4098 Score 14 Record: 41
Game 4099 Score 18 Record: 41
Game 4100 Score 15 Record: 41
Game 4101 Score 16 Record: 41
Game 4102 Score 10 Record: 41
Game 4103 Score 11 Record: 41
Game 4104 Score 17 Record: 41
Game 4105 Score 3 Record: 41
Game 4106 Score 22 Record: 41
Game 4107 Score 6 Record: 41
Game 4108 Score 31 Record: 41
Game 4109 Score 20 Record: 41
Game 4110 Score 24 Record: 41
Game 4111 Score 17 Record: 41
Game 4112 Score 15 Record: 41
Game 4113 Score 13 Record: 41
Game 4114 Score 30 Record: 41
Game 4115 Score 24 Record: 41
Game 4116 Score 15 Record: 41
Game 4117 Score 22 Record: 41
Game 4118 Score 13 Record: 41
Game 4119 Score 13 Record: 41
Game 4120 Score 13 Record: 41
Game 4121 Score 30 Record: 41
Game 4122 Score 17 Record: 41
Game 4123 Score 25 Record: 41
Game 4124 Score 21 Record: 41
Game 4125 Score 11 Record: 41
Game 4126 Score 13 Record: 41
Game 4127 Score 9 Record: 41
Game 4128 Score 23 Record: 41
Game 4129 Score 15 Record: 41
Game 4130 Score 16 Record: 41
Game 4131 Score 21 Record: 41
Game 4132 Score 29 Record: 41
Game 4133 Score 23 Record: 41
Game 4134 Score 27 Record: 41
Game 4135 Score 16 Record: 41
Game 4136 Score 8 Record: 41
Game 4137 Score 10 Record: 41
Game 4138 Score 18 Record: 41
Game 4139 Score 14 Record: 41
Game 4140 Score 14 Record: 41
Game 4141 Score 13 Record: 41
Game 4142 Score 18 Record: 41
Game 4143 Score 30 Record: 41
Game 4144 Score 21 Record: 41
Game 4145 Score 12 Record: 41
Game 4146 Score 19 Record: 41
Game 4147 Score 20 Record: 41
Game 4148 Score 34 Record: 41
Game 4149 Score 20 Record: 41
Game 4150 Score 14 Record: 41
Game 4151 Score 12 Record: 41
Game 4152 Score 26 Record: 41
Game 4153 Score 13 Record: 41
Game 4154 Score 19 Record: 41
Game 4155 Score 18 Record: 41
Game 4156 Score 7 Record: 41
Game 4157 Score 12 Record: 41
Game 4158 Score 20 Record: 41
Game 4159 Score 12 Record: 41
Game 4160 Score 21 Record: 41
Game 4161 Score 33 Record: 41
Game 4162 Score 27 Record: 41
Game 4163 Score 11 Record: 41
Game 4164 Score 23 Record: 41
Game 4165 Score 14 Record: 41
Game 4166 Score 17 Record: 41
Game 4167 Score 21 Record: 41
Game 4168 Score 21 Record: 41
Game 4169 Score 16 Record: 41
Game 4170 Score 14 Record: 41
Game 4171 Score 7 Record: 41
Game 4172 Score 14 Record: 41
Game 4173 Score 15 Record: 41
Game 4174 Score 11 Record: 41
Game 4175 Score 7 Record: 41
Game 4176 Score 24 Record: 41
Game 4177 Score 16 Record: 41
Game 4178 Score 18 Record: 41
Game 4179 Score 27 Record: 41
Game 4180 Score 16 Record: 41
Game 4181 Score 2 Record: 41
Game 4182 Score 25 Record: 41
Game 4183 Score 22 Record: 41
Game 4184 Score 14 Record: 41
Game 4185 Score 8 Record: 41
Game 4186 Score 20 Record: 41
Game 4187 Score 23 Record: 41
Game 4188 Score 6 Record: 41
Game 4189 Score 19 Record: 41
Game 4190 Score 19 Record: 41
Game 4191 Score 18 Record: 41
Game 4192 Score 17 Record: 41
Game 4193 Score 13 Record: 41
Game 4194 Score 26 Record: 41
Game 4195 Score 20 Record: 41
Game 4196 Score 22 Record: 41
Game 4197 Score 12 Record: 41
Game 4198 Score 24 Record: 41
Game 4199 Score 19 Record: 41
Game 4200 Score 11 Record: 41
Game 4201 Score 24 Record: 41
Game 4202 Score 18 Record: 41
Game 4203 Score 17 Record: 41
Game 4204 Score 11 Record: 41
Game 4205 Score 17 Record: 41
Game 4206 Score 13 Record: 41
Game 4207 Score 15 Record: 41
Game 4208 Score 16 Record: 41
Game 4209 Score 9 Record: 41
Game 4210 Score 9 Record: 41
Game 4211 Score 18 Record: 41
Game 4212 Score 12 Record: 41
Game 4213 Score 7 Record: 41
Game 4214 Score 11 Record: 41
Game 4215 Score 9 Record: 41
Game 4216 Score 7 Record: 41
Game 4217 Score 8 Record: 41
Game 4218 Score 20 Record: 41
Game 4219 Score 5 Record: 41
Game 4220 Score 12 Record: 41
Game 4221 Score 13 Record: 41
Game 4222 Score 8 Record: 41
Game 4223 Score 17 Record: 41
Game 4224 Score 34 Record: 41
Game 4225 Score 18 Record: 41
Game 4226 Score 17 Record: 41
Game 4227 Score 10 Record: 41
Game 4228 Score 15 Record: 41
Game 4229 Score 12 Record: 41
Game 4230 Score 10 Record: 41
Game 4231 Score 12 Record: 41
Game 4232 Score 25 Record: 41
Game 4233 Score 8 Record: 41
Game 4234 Score 16 Record: 41
Game 4235 Score 20 Record: 41
Game 4236 Score 16 Record: 41
Game 4237 Score 25 Record: 41
Game 4238 Score 8 Record: 41
Game 4239 Score 14 Record: 41
Game 4240 Score 22 Record: 41
Game 4241 Score 21 Record: 41
Game 4242 Score 23 Record: 41
Game 4243 Score 16 Record: 41
Game 4244 Score 21 Record: 41
Game 4245 Score 14 Record: 41
Game 4246 Score 11 Record: 41
Game 4247 Score 18 Record: 41
Game 4248 Score 8 Record: 41
Game 4249 Score 20 Record: 41
Game 4250 Score 9 Record: 41
Game 4251 Score 17 Record: 41
Game 4252 Score 23 Record: 41
Game 4253 Score 17 Record: 41
Game 4254 Score 15 Record: 41
Game 4255 Score 13 Record: 41
Game 4256 Score 16 Record: 41
Game 4257 Score 13 Record: 41
Game 4258 Score 13 Record: 41
Game 4259 Score 19 Record: 41
Game 4260 Score 10 Record: 41
Game 4261 Score 19 Record: 41
Game 4262 Score 14 Record: 41
Game 4263 Score 8 Record: 41
Game 4264 Score 22 Record: 41
Game 4265 Score 19 Record: 41
Game 4266 Score 29 Record: 41
Game 4267 Score 19 Record: 41
Game 4268 Score 13 Record: 41
Game 4269 Score 13 Record: 41
Game 4270 Score 15 Record: 41
Game 4271 Score 22 Record: 41
Game 4272 Score 21 Record: 41
Game 4273 Score 16 Record: 41
Game 4274 Score 14 Record: 41
Game 4275 Score 10 Record: 41
Game 4276 Score 14 Record: 41
Game 4277 Score 15 Record: 41
Game 4278 Score 25 Record: 41
Game 4279 Score 23 Record: 41
Game 4280 Score 25 Record: 41
Game 4281 Score 18 Record: 41
Game 4282 Score 27 Record: 41
Game 4283 Score 13 Record: 41
Game 4284 Score 19 Record: 41
Game 4285 Score 15 Record: 41
Game 4286 Score 12 Record: 41
Game 4287 Score 23 Record: 41
Game 4288 Score 19 Record: 41
Game 4289 Score 15 Record: 41
Game 4290 Score 18 Record: 41
Game 4291 Score 8 Record: 41
Game 4292 Score 28 Record: 41
Game 4293 Score 16 Record: 41
Game 4294 Score 18 Record: 41
Game 4295 Score 30 Record: 41
Game 4296 Score 15 Record: 41
Game 4297 Score 21 Record: 41
Game 4298 Score 10 Record: 41
Game 4299 Score 13 Record: 41
Game 4300 Score 22 Record: 41
Game 4301 Score 21 Record: 41
Game 4302 Score 15 Record: 41
Game 4303 Score 22 Record: 41
Game 4304 Score 17 Record: 41
Game 4305 Score 12 Record: 41
Game 4306 Score 15 Record: 41
Game 4307 Score 15 Record: 41
Game 4308 Score 16 Record: 41
Game 4309 Score 15 Record: 41
Game 4310 Score 12 Record: 41
Game 4311 Score 16 Record: 41
Game 4312 Score 19 Record: 41
Game 4313 Score 28 Record: 41
Game 4314 Score 14 Record: 41
Game 4315 Score 19 Record: 41
Game 4316 Score 12 Record: 41
Game 4317 Score 8 Record: 41
Game 4318 Score 16 Record: 41
Game 4319 Score 17 Record: 41
Game 4320 Score 10 Record: 41
Game 4321 Score 16 Record: 41
Game 4322 Score 20 Record: 41
Game 4323 Score 7 Record: 41
Game 4324 Score 17 Record: 41
Game 4325 Score 14 Record: 41
Game 4326 Score 13 Record: 41
Game 4327 Score 2 Record: 41
Game 4328 Score 13 Record: 41
Game 4329 Score 13 Record: 41
Game 4330 Score 24 Record: 41
Game 4331 Score 11 Record: 41
Game 4332 Score 14 Record: 41
Game 4333 Score 5 Record: 41
Game 4334 Score 24 Record: 41
Game 4335 Score 21 Record: 41
Game 4336 Score 29 Record: 41
Game 4337 Score 16 Record: 41
Game 4338 Score 13 Record: 41
Game 4339 Score 15 Record: 41
Game 4340 Score 17 Record: 41
Game 4341 Score 16 Record: 41
Game 4342 Score 12 Record: 41
Game 4343 Score 28 Record: 41
Game 4344 Score 30 Record: 41
Game 4345 Score 12 Record: 41
Game 4346 Score 16 Record: 41
Game 4347 Score 13 Record: 41
Game 4348 Score 5 Record: 41
Game 4349 Score 5 Record: 41
Game 4350 Score 24 Record: 41
Game 4351 Score 17 Record: 41
Game 4352 Score 12 Record: 41
Game 4353 Score 13 Record: 41
Game 4354 Score 10 Record: 41
Game 4355 Score 11 Record: 41
Game 4356 Score 20 Record: 41
Game 4357 Score 17 Record: 41
Game 4358 Score 28 Record: 41
Game 4359 Score 8 Record: 41
Game 4360 Score 12 Record: 41
Game 4361 Score 17 Record: 41
Game 4362 Score 16 Record: 41
Game 4363 Score 27 Record: 41
Game 4364 Score 11 Record: 41
Game 4365 Score 26 Record: 41
Game 4366 Score 7 Record: 41
Game 4367 Score 21 Record: 41
Game 4368 Score 26 Record: 41
Game 4369 Score 22 Record: 41
Game 4370 Score 25 Record: 41
Game 4371 Score 13 Record: 41
Game 4372 Score 22 Record: 41
Game 4373 Score 10 Record: 41
Game 4374 Score 28 Record: 41
Game 4375 Score 22 Record: 41
Game 4376 Score 11 Record: 41
Game 4377 Score 12 Record: 41
Game 4378 Score 12 Record: 41
Game 4379 Score 18 Record: 41
Game 4380 Score 19 Record: 41
Game 4381 Score 13 Record: 41
Game 4382 Score 11 Record: 41
Game 4383 Score 11 Record: 41
Game 4384 Score 24 Record: 41
Game 4385 Score 12 Record: 41
Game 4386 Score 17 Record: 41
Game 4387 Score 13 Record: 41
Game 4388 Score 21 Record: 41
Game 4389 Score 24 Record: 41
Game 4390 Score 26 Record: 41
Game 4391 Score 11 Record: 41
Game 4392 Score 12 Record: 41
Game 4393 Score 8 Record: 41
Game 4394 Score 12 Record: 41
Game 4395 Score 18 Record: 41
Game 4396 Score 27 Record: 41
Game 4397 Score 14 Record: 41
Game 4398 Score 12 Record: 41
Game 4399 Score 16 Record: 41
Game 4400 Score 9 Record: 41
Game 4401 Score 13 Record: 41
Game 4402 Score 15 Record: 41
Game 4403 Score 11 Record: 41
Game 4404 Score 16 Record: 41
Game 4405 Score 9 Record: 41
Game 4406 Score 22 Record: 41
Game 4407 Score 19 Record: 41
Game 4408 Score 10 Record: 41
Game 4409 Score 18 Record: 41
Game 4410 Score 27 Record: 41
Game 4411 Score 12 Record: 41
Game 4412 Score 11 Record: 41
Game 4413 Score 13 Record: 41
Game 4414 Score 14 Record: 41
Game 4415 Score 17 Record: 41
Game 4416 Score 22 Record: 41
Game 4417 Score 18 Record: 41
Game 4418 Score 15 Record: 41
Game 4419 Score 20 Record: 41
Game 4420 Score 24 Record: 41
Game 4421 Score 15 Record: 41
Game 4422 Score 28 Record: 41
Game 4423 Score 12 Record: 41
Game 4424 Score 15 Record: 41
Game 4425 Score 33 Record: 41
Game 4426 Score 18 Record: 41
Game 4427 Score 13 Record: 41
Game 4428 Score 8 Record: 41
Game 4429 Score 24 Record: 41
Game 4430 Score 24 Record: 41
Game 4431 Score 19 Record: 41
Game 4432 Score 21 Record: 41
Game 4433 Score 12 Record: 41
Game 4434 Score 14 Record: 41
Game 4435 Score 14 Record: 41
Game 4436 Score 23 Record: 41
Game 4437 Score 33 Record: 41
Game 4438 Score 20 Record: 41
Game 4439 Score 8 Record: 41
Game 4440 Score 20 Record: 41
Game 4441 Score 18 Record: 41
Game 4442 Score 16 Record: 41
Game 4443 Score 14 Record: 41
Game 4444 Score 31 Record: 41
Game 4445 Score 16 Record: 41
Game 4446 Score 15 Record: 41
Game 4447 Score 13 Record: 41
Game 4448 Score 11 Record: 41
Game 4449 Score 25 Record: 41
Game 4450 Score 11 Record: 41
Game 4451 Score 13 Record: 41
Game 4452 Score 25 Record: 41
Game 4453 Score 24 Record: 41
Game 4454 Score 26 Record: 41
Game 4455 Score 15 Record: 41
Game 4456 Score 22 Record: 41
Game 4457 Score 19 Record: 41
Game 4458 Score 22 Record: 41
Game 4459 Score 15 Record: 41
Game 4460 Score 9 Record: 41
Game 4461 Score 20 Record: 41
Game 4462 Score 27 Record: 41
Game 4463 Score 18 Record: 41
Game 4464 Score 14 Record: 41
Game 4465 Score 9 Record: 41
Game 4466 Score 19 Record: 41
Game 4467 Score 16 Record: 41
Game 4468 Score 22 Record: 41
Game 4469 Score 21 Record: 41
Game 4470 Score 21 Record: 41
Game 4471 Score 13 Record: 41
Game 4472 Score 6 Record: 41
Game 4473 Score 21 Record: 41
Game 4474 Score 21 Record: 41
Game 4475 Score 16 Record: 41
Game 4476 Score 9 Record: 41
Game 4477 Score 20 Record: 41
Game 4478 Score 22 Record: 41
Game 4479 Score 13 Record: 41
Game 4480 Score 14 Record: 41
Game 4481 Score 25 Record: 41
Game 4482 Score 17 Record: 41
Game 4483 Score 21 Record: 41
Game 4484 Score 14 Record: 41
Game 4485 Score 22 Record: 41
Game 4486 Score 7 Record: 41
Game 4487 Score 26 Record: 41
Game 4488 Score 13 Record: 41
Game 4489 Score 7 Record: 41
Game 4490 Score 22 Record: 41
Game 4491 Score 13 Record: 41
Game 4492 Score 19 Record: 41
Game 4493 Score 18 Record: 41
Game 4494 Score 24 Record: 41
Game 4495 Score 23 Record: 41
Game 4496 Score 17 Record: 41
Game 4497 Score 13 Record: 41
Game 4498 Score 12 Record: 41
Game 4499 Score 14 Record: 41
Game 4500 Score 13 Record: 41
Game 4501 Score 19 Record: 41
Game 4502 Score 17 Record: 41
Game 4503 Score 14 Record: 41
Game 4504 Score 8 Record: 41
Game 4505 Score 22 Record: 41
Game 4506 Score 17 Record: 41
Game 4507 Score 24 Record: 41
Game 4508 Score 16 Record: 41
Game 4509 Score 6 Record: 41
Game 4510 Score 19 Record: 41
Game 4511 Score 18 Record: 41
Game 4512 Score 25 Record: 41
Game 4513 Score 7 Record: 41
Game 4514 Score 13 Record: 41
Game 4515 Score 12 Record: 41
Game 4516 Score 13 Record: 41
Game 4517 Score 14 Record: 41
Game 4518 Score 10 Record: 41
Game 4519 Score 3 Record: 41
Game 4520 Score 18 Record: 41
Game 4521 Score 13 Record: 41
Game 4522 Score 8 Record: 41
Game 4523 Score 16 Record: 41
Game 4524 Score 5 Record: 41
Game 4525 Score 22 Record: 41
Game 4526 Score 18 Record: 41
Game 4527 Score 25 Record: 41
Game 4528 Score 16 Record: 41
Game 4529 Score 19 Record: 41
Game 4530 Score 22 Record: 41
Game 4531 Score 12 Record: 41
Game 4532 Score 23 Record: 41
Game 4533 Score 25 Record: 41
Game 4534 Score 7 Record: 41
Game 4535 Score 16 Record: 41
Game 4536 Score 18 Record: 41
Game 4537 Score 17 Record: 41
Game 4538 Score 7 Record: 41
Game 4539 Score 23 Record: 41
Game 4540 Score 24 Record: 41
Game 4541 Score 13 Record: 41
Game 4542 Score 11 Record: 41
Game 4543 Score 16 Record: 41
Game 4544 Score 19 Record: 41
Game 4545 Score 20 Record: 41
Game 4546 Score 13 Record: 41
Game 4547 Score 10 Record: 41
Game 4548 Score 14 Record: 41
Game 4549 Score 17 Record: 41
Game 4550 Score 18 Record: 41
Game 4551 Score 8 Record: 41
Game 4552 Score 8 Record: 41
Game 4553 Score 8 Record: 41
Game 4554 Score 25 Record: 41
Game 4555 Score 15 Record: 41
Game 4556 Score 17 Record: 41
Game 4557 Score 15 Record: 41
Game 4558 Score 32 Record: 41
Game 4559 Score 21 Record: 41
Game 4560 Score 23 Record: 41
Game 4561 Score 18 Record: 41
Game 4562 Score 16 Record: 41
Game 4563 Score 17 Record: 41
Game 4564 Score 10 Record: 41
Game 4565 Score 17 Record: 41
Game 4566 Score 17 Record: 41
Game 4567 Score 19 Record: 41
Game 4568 Score 16 Record: 41
Game 4569 Score 15 Record: 41
Game 4570 Score 19 Record: 41
Game 4571 Score 20 Record: 41
Game 4572 Score 15 Record: 41
Game 4573 Score 13 Record: 41
Game 4574 Score 17 Record: 41
Game 4575 Score 14 Record: 41
Game 4576 Score 19 Record: 41
Game 4577 Score 13 Record: 41
Game 4578 Score 15 Record: 41
Game 4579 Score 15 Record: 41
Game 4580 Score 19 Record: 41
Game 4581 Score 15 Record: 41
Game 4582 Score 7 Record: 41
Game 4583 Score 11 Record: 41
Game 4584 Score 13 Record: 41
Game 4585 Score 18 Record: 41
Game 4586 Score 18 Record: 41
Game 4587 Score 25 Record: 41
Game 4588 Score 10 Record: 41
Game 4589 Score 15 Record: 41
Game 4590 Score 27 Record: 41
Game 4591 Score 11 Record: 41
Game 4592 Score 9 Record: 41
Game 4593 Score 23 Record: 41
Game 4594 Score 11 Record: 41
Game 4595 Score 17 Record: 41
Game 4596 Score 31 Record: 41
Game 4597 Score 15 Record: 41
Game 4598 Score 12 Record: 41
Game 4599 Score 12 Record: 41
Game 4600 Score 17 Record: 41
Game 4601 Score 19 Record: 41
Game 4602 Score 16 Record: 41
Game 4603 Score 27 Record: 41
Game 4604 Score 14 Record: 41
Game 4605 Score 22 Record: 41
Game 4606 Score 14 Record: 41
Game 4607 Score 12 Record: 41
Game 4608 Score 25 Record: 41
Game 4609 Score 18 Record: 41
Game 4610 Score 15 Record: 41
Game 4611 Score 30 Record: 41
Game 4612 Score 15 Record: 41
Game 4613 Score 12 Record: 41
Game 4614 Score 15 Record: 41
Game 4615 Score 19 Record: 41
Game 4616 Score 15 Record: 41
Game 4617 Score 10 Record: 41
Game 4618 Score 17 Record: 41
Game 4619 Score 25 Record: 41
Game 4620 Score 13 Record: 41
Game 4621 Score 10 Record: 41
Game 4622 Score 14 Record: 41
Game 4623 Score 23 Record: 41
Game 4624 Score 6 Record: 41
Game 4625 Score 14 Record: 41
Game 4626 Score 18 Record: 41
Game 4627 Score 19 Record: 41
Game 4628 Score 7 Record: 41
Game 4629 Score 11 Record: 41
Game 4630 Score 27 Record: 41
Game 4631 Score 9 Record: 41
Game 4632 Score 18 Record: 41
Game 4633 Score 15 Record: 41
Game 4634 Score 17 Record: 41
Game 4635 Score 11 Record: 41
Game 4636 Score 9 Record: 41
Game 4637 Score 16 Record: 41
Game 4638 Score 8 Record: 41
Game 4639 Score 16 Record: 41
Game 4640 Score 11 Record: 41
Game 4641 Score 9 Record: 41
Game 4642 Score 15 Record: 41
Game 4643 Score 15 Record: 41
Game 4644 Score 11 Record: 41
Game 4645 Score 1 Record: 41
Game 4646 Score 16 Record: 41
Game 4647 Score 11 Record: 41
Game 4648 Score 4 Record: 41
Game 4649 Score 31 Record: 41
Game 4650 Score 13 Record: 41
Game 4651 Score 23 Record: 41
Game 4652 Score 16 Record: 41
Game 4653 Score 18 Record: 41
Game 4654 Score 16 Record: 41
Game 4655 Score 15 Record: 41
Game 4656 Score 13 Record: 41
Game 4657 Score 17 Record: 41
Game 4658 Score 14 Record: 41
Game 4659 Score 21 Record: 41
Game 4660 Score 16 Record: 41
Game 4661 Score 21 Record: 41
Game 4662 Score 26 Record: 41
Game 4663 Score 9 Record: 41
Game 4664 Score 21 Record: 41
Game 4665 Score 18 Record: 41
Game 4666 Score 25 Record: 41
Game 4667 Score 17 Record: 41
Game 4668 Score 10 Record: 41
Game 4669 Score 20 Record: 41
Game 4670 Score 13 Record: 41
Game 4671 Score 13 Record: 41
Game 4672 Score 9 Record: 41
Game 4673 Score 15 Record: 41
Game 4674 Score 13 Record: 41
Game 4675 Score 13 Record: 41
Game 4676 Score 15 Record: 41
Game 4677 Score 20 Record: 41
Game 4678 Score 13 Record: 41
Game 4679 Score 7 Record: 41
Game 4680 Score 10 Record: 41
Game 4681 Score 22 Record: 41
Game 4682 Score 16 Record: 41
Game 4683 Score 34 Record: 41
Game 4684 Score 20 Record: 41
Game 4685 Score 20 Record: 41
Game 4686 Score 14 Record: 41
Game 4687 Score 16 Record: 41
Game 4688 Score 37 Record: 41
Game 4689 Score 9 Record: 41
Game 4690 Score 18 Record: 41
Game 4691 Score 13 Record: 41
Game 4692 Score 13 Record: 41
Game 4693 Score 14 Record: 41
Game 4694 Score 17 Record: 41
Game 4695 Score 14 Record: 41
Game 4696 Score 29 Record: 41
Game 4697 Score 8 Record: 41
Game 4698 Score 17 Record: 41
Game 4699 Score 21 Record: 41
Game 4700 Score 7 Record: 41
Game 4701 Score 29 Record: 41
Game 4702 Score 13 Record: 41
Game 4703 Score 25 Record: 41
Game 4704 Score 34 Record: 41
Game 4705 Score 17 Record: 41
Game 4706 Score 24 Record: 41
Game 4707 Score 14 Record: 41
Game 4708 Score 14 Record: 41
Game 4709 Score 23 Record: 41
Game 4710 Score 11 Record: 41
Game 4711 Score 7 Record: 41
Game 4712 Score 20 Record: 41
Game 4713 Score 26 Record: 41
Game 4714 Score 17 Record: 41
Game 4715 Score 29 Record: 41
Game 4716 Score 13 Record: 41
Game 4717 Score 23 Record: 41
Game 4718 Score 9 Record: 41
Game 4719 Score 9 Record: 41
Game 4720 Score 23 Record: 41
Game 4721 Score 29 Record: 41
Game 4722 Score 22 Record: 41
Game 4723 Score 15 Record: 41
Game 4724 Score 22 Record: 41
Game 4725 Score 35 Record: 41
Game 4726 Score 19 Record: 41
Game 4727 Score 17 Record: 41
Game 4728 Score 29 Record: 41
Game 4729 Score 10 Record: 41
Game 4730 Score 12 Record: 41
Game 4731 Score 10 Record: 41
Game 4732 Score 9 Record: 41
Game 4733 Score 17 Record: 41
Game 4734 Score 20 Record: 41
Game 4735 Score 12 Record: 41
Game 4736 Score 17 Record: 41
Game 4737 Score 16 Record: 41
Game 4738 Score 16 Record: 41
Game 4739 Score 25 Record: 41
Game 4740 Score 8 Record: 41
Game 4741 Score 19 Record: 41
Game 4742 Score 14 Record: 41
Game 4743 Score 16 Record: 41
Game 4744 Score 9 Record: 41
Game 4745 Score 19 Record: 41
Game 4746 Score 12 Record: 41
Game 4747 Score 7 Record: 41
Game 4748 Score 21 Record: 41
Game 4749 Score 19 Record: 41
Game 4750 Score 18 Record: 41
Game 4751 Score 9 Record: 41
Game 4752 Score 16 Record: 41
Game 4753 Score 17 Record: 41
Game 4754 Score 14 Record: 41
Game 4755 Score 9 Record: 41
Game 4756 Score 12 Record: 41
Game 4757 Score 16 Record: 41
Game 4758 Score 14 Record: 41
Game 4759 Score 10 Record: 41
Game 4760 Score 23 Record: 41
Game 4761 Score 25 Record: 41
Game 4762 Score 7 Record: 41
Game 4763 Score 12 Record: 41
Game 4764 Score 18 Record: 41
Game 4765 Score 33 Record: 41
Game 4766 Score 7 Record: 41
Game 4767 Score 5 Record: 41
Game 4768 Score 14 Record: 41
Game 4769 Score 11 Record: 41
Game 4770 Score 13 Record: 41
Game 4771 Score 29 Record: 41
Game 4772 Score 33 Record: 41
Game 4773 Score 20 Record: 41
Game 4774 Score 9 Record: 41
Game 4775 Score 15 Record: 41
Game 4776 Score 14 Record: 41
Game 4777 Score 15 Record: 41
Game 4778 Score 9 Record: 41
Game 4779 Score 14 Record: 41
Game 4780 Score 15 Record: 41
Game 4781 Score 19 Record: 41
Game 4782 Score 10 Record: 41
Game 4783 Score 8 Record: 41
Game 4784 Score 18 Record: 41
Game 4785 Score 17 Record: 41
Game 4786 Score 15 Record: 41
Game 4787 Score 18 Record: 41
Game 4788 Score 25 Record: 41
Game 4789 Score 13 Record: 41
Game 4790 Score 22 Record: 41
Game 4791 Score 21 Record: 41
Game 4792 Score 19 Record: 41
Game 4793 Score 13 Record: 41
Game 4794 Score 19 Record: 41
Game 4795 Score 12 Record: 41
Game 4796 Score 14 Record: 41
Game 4797 Score 12 Record: 41
Game 4798 Score 25 Record: 41
Game 4799 Score 13 Record: 41
Game 4800 Score 14 Record: 41
Game 4801 Score 18 Record: 41
Game 4802 Score 19 Record: 41
